location_id,parameter,value,unit,timezone,date,daily_avg_no2
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-20,0.0005714285714285715
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-21,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-22,0.00036363636363636367
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.003,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.003,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.004,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.003,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.009,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.01,ppm,Asia/Tokyo,2024-02-23,0.0022272727272727275
1214473,no2,0.005,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-24,0.0007272727272727273
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.003,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.003,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.004,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.007,ppm,Asia/Tokyo,2024-02-25,0.0017272727272727272
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.003,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.009,ppm,Asia/Tokyo,2024-02-26,0.0013
1214473,no2,0.011,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.004,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.0,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.004,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.005,ppm,Asia/Tokyo,2024-02-27,0.002
1214473,no2,0.005,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.005,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.005,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.006,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.011,ppm,Asia/Tokyo,2024-02-28,0.0026000000000000003
1214473,no2,0.011,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.003,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.001,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.002,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.006,ppm,Asia/Tokyo,2024-02-29,0.0018636363636363638
1214473,no2,0.004,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.004,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.0,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.0,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.0,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.0,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-01,0.0013636363636363635
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.003,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-02,0.0012272727272727272
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.002,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.003,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
1214473,no2,0.001,ppm,Asia/Tokyo,2024-03-03,0.002318181818181818
